"Score","PostTypeId","ave_sentiment"
6,"2",-0.127385587516732
14,"2",-0.0632942752817207
3,"2",-0.0763329109532018
3,"2",0.0802968845619864
0,"2",-0.414450285902136
1,"2",-0.0169362690437766
0,"2",0.213104542278516
-1,"2",0.128263724341022
6,"2",0.332231871149756
26,"1",-0.0135623940930958
-1,"2",0.0877142693184653
1,"2",-0.365601377337475
25,"2",-0.0743927305156724
0,"2",0.0627773951270429
0,"2",0.014349791801819
9,"2",0.0487335982119266
2,"1",0.147382842204208
3,"2",-0.00246361426714328
0,"2",0.18958974120588
0,"2",-0.0479589510218293
25,"2",-0.154982363998898
37,"2",-0.180139196166374
18,"2",0.0835465227332257
17,"2",-0.266293462801313
11,"2",0.00286204066911095
8,"2",0.280380257633435
12,"1",-0.301271833724696
13,"2",0.032597705702312
-7,"2",0.108334531859448
0,"2",-0.25117112836437
1,"2",0.214317263682168
11,"1",0.11521718998427
11,"2",-0.323819419112687
10,"2",0.193517326933653
5,"2",0.230964655158679
2,"2",-0.0421620820798456
2,"2",-0.00532773233634683
1,"2",-0.2486201148169
3,"2",-0.010707865700602
6,"1",0.0837335303319976
45,"1",-0.286538272584738
0,"2",-0.19637300006288
1,"2",-0.0592210928660905
7,"2",-0.123881380801404
4,"2",0.0773943614236788
2,"2",-0.0956217950095356
14,"2",0.191010481907109
4,"2",-0.239826370639906
63,"2",-0.136946908719929
1,"2",-0.011357634660407
0,"2",0.168690105217749
6,"1",0.000450864890683532
3,"2",0.00856020853214885
1,"2",-0.0968318332464094
-2,"1",0.152786555811596
5,"2",0.0086736101421273
1,"2",-0.0391842273561755
6,"1",-0.157648156273616
-3,"2",0.0910784510087631
-1,"2",-0.0609666459417555
3,"2",0.0357702510561081
10,"2",-0.0744552079054494
0,"2",0.198135196418415
67,"2",0.0620334500989317
2,"1",0.0182601742274815
14,"1",0.132425585468612
5,"1",0.198335391748544
1,"1",0.0863855675379214
19,"2",0.362523159224996
7,"2",-0.147903268227889
0,"1",-0.0555404908938234
7,"2",-0.0259601949556886
0,"2",-0.10527936095154
0,"2",0.158204000482824
10,"2",0.202092831619551
3,"1",-0.268263203205871
6,"2",0.253796515329885
5,"1",-0.0468646630252859
4,"2",-0.0478541118707279
5,"1",0.0475044603319637
2,"1",0.147029408822941
9,"1",0.0688061030463965
2,"2",0.0510490638722149
7,"1",-0.104995708420711
0,"2",-0.0332133918813659
-2,"2",0.0439831593810524
0,"2",-0.0331508776997144
1,"2",0.04845743466042
-1,"1",0.0873098127749228
3,"1",0.0490946421849458
5,"2",0.111251583641475
0,"2",0.0705976408025253
8,"2",-0.0152558775800124
0,"2",0.176677850939036
2,"2",-0.102599978278876
2,"2",0.0893711126426358
4,"2",-0.00806360533191654
6,"1",0.156746773286273
1,"1",0.187168866999457
8,"1",-0.143540159437181
1,"2",-0.00253657866047681
19,"2",-0.12745458817821
2,"1",0.417141374604494
3,"2",0.0268271622476302
2,"2",0.054095510587565
6,"1",0.00173924872031419
5,"2",0.0055890744414092
2,"2",0.0976807800237334
2,"2",-0.0454979127036258
5,"1",-0.0637185779776265
4,"2",0.0872437921210246
11,"1",0.196312911551723
1,"1",-0.0640652252782454
1,"2",0.173274308468541
8,"2",-0.221589892772033
5,"1",0.0924011638897809
6,"2",0.205340513893418
2,"2",0.0307472840127432
0,"2",0.182637822646269
1,"2",-0.144411955594362
1,"1",-0.036577331591216
-2,"2",-0.127920429813366
2,"2",0.0896867903950445
3,"2",0.032297125237876
12,"1",0.0484708892327839
2,"1",-0.0554309470852796
16,"2",0.0493428256556234
3,"2",-0.211876504186546
6,"2",-0.00917504262358807
3,"1",-0.126665771848589
0,"2",-0.153451612964392
5,"1",-0.025685721846891
6,"1",-0.184241050143091
3,"1",-0.0812478433194339
9,"1",-0.147351713993847
26,"1",-0.133917058410095
26,"2",0.0233425885801408
1,"1",-0.389743505398102
16,"1",-0.10230057292575
13,"2",0.110200969021836
-1,"2",0.0725711913121952
2,"2",-0.730733711927416
2,"2",0.0586729664841972
17,"2",-0.11735376610936
0,"2",0.0295589431865975
6,"1",-0.0591537675046807
4,"2",0.132181915644801
3,"2",0.165213695368439
3,"1",-0.0213707418914302
5,"2",0.136578250657582
3,"2",0.0348671458915715
0,"1",0.170559758406403
3,"2",0.180915709868697
22,"1",-0.113960576459638
3,"2",0.0588455107580911
27,"2",0.0065369091292026
5,"2",-0.0790039705513396
0,"5",0
0,"4",0.0682107912304084
0,"5",0
0,"4",0
2,"2",-0.0534671778405873
2,"1",-0.0681057707043342
3,"2",-0.129000739464055
-2,"1",-0.0750879423324151
3,"1",0.0713149521596525
1,"2",0.109049313805025
40,"1",0.0296765018791636
5,"1",0.074496961585171
45,"2",0.0767680005039433
5,"1",-0.361556654323654
6,"1",0.438504103801158
3,"2",0.0701233378557521
-2,"2",0.0195849907860992
9,"2",-0.0449516321217835
2,"2",0.0676219200608889
3,"1",-0.0822201844512605
5,"2",0.0401115507490186
3,"1",0.031432077842806
1,"1",-0.173925271309261
4,"1",-0.0895509422465648
14,"2",-0.116209825721844
1,"2",-0.0590357175459376
4,"2",-0.00629918063298457
4,"2",-0.0146049205855955
0,"2",0.0814657503368768
1,"2",0.19361225178051
5,"1",0.683333333333333
3,"1",0.0148517007525342
2,"2",-0.067102097657646
12,"1",-0.0296296652702582
-2,"2",0.127226299416076
2,"2",0.0769872635486342
12,"2",0.0227004134059266
5,"2",0.262994078834871
1,"2",0.00343555326886944
11,"1",0.116110192834532
6,"2",0.0939894647284591
9,"2",0.0889099377498085
4,"2",0.120284484444269
1,"2",0.0518005569627661
3,"2",-0.0497322036887716
1,"2",0.00132137326616352
1,"2",0.00755020807314158
4,"1",0.0386309696564868
5,"1",0.203558018301915
3,"2",0.065871800176082
4,"1",0.0415003001805062
0,"1",0.106061837360818
4,"2",0.0307245299208434
4,"2",0.0274191571110759
1,"1",0.0933715479605438
5,"2",-0.0107319394388214
1,"2",0.00595238212895924
0,"5",0.11184524680232
0,"4",0.0682700791957347
14,"2",0.0559320870697849
0,"5",0
0,"4",0.274562589193458
1,"1",0.0111516331153935
34,"1",0.197171101152344
59,"2",0.323574842473838
2,"2",0.0291226024246318
0,"2",-0.081177651167546
1,"1",0.0120491184640703
4,"1",0.0884034037757841
6,"2",-0.00855380641748667
2,"2",-0.0126396953218668
-1,"2",-0.100715335640718
-1,"2",-0.0185012130219658
4,"2",0.030091347223661
1,"2",0.14786299683878
3,"2",0.0942644910943693
11,"1",0.142687741887169
0,"1",-0.00407236521497835
1,"2",-0.208253929260926
5,"1",0.127577590769957
1,"1",0.0436927380941977
5,"2",0.027883761473533
7,"2",-0.244676586849753
2,"1",0.15537429018638
10,"1",0.0755189508200481
4,"1",0.15
12,"2",0.112710040373496
5,"2",-0.175254574836382
6,"2",-0.0686206553947922
0,"5",0
0,"4",0.21380899352994
0,"5",0
0,"4",-0.346410161513775
0,"5",0
0,"4",0.357770876399966
4,"1",-0.118930866382579
5,"2",0.035908901546366
18,"1",0.0509493710651762
14,"2",-0.139602342118196
8,"2",-0.110133650455786
-4,"1",0.0308257305837594
3,"2",-0.00586272711715055
27,"1",0.0227440561678305
19,"1",-0.136063278877994
0,"5",-0.024920871679033
0,"4",0
0,"2",-0.163844301717408
3,"2",-0.0169374598323649
38,"2",-0.0144021262586932
32,"2",-0.120429264911847
3,"2",-0.088467043239442
19,"1",0.0317813652784775
2,"2",0.171113277208824
0,"2",-0.0915278658734052
29,"2",0.00993064378544303
28,"2",0.000373917873149401
2,"2",0.141306079798951
3,"1",0.110533506901608
4,"2",0.1193997244434
0,"5",0
0,"4",-0.0406871822792873
13,"1",0.208293286387758
13,"2",0.132544543702444
7,"2",0.135815568094737
3,"1",-0.0821056048203758
3,"2",-0.0063074663282167
8,"1",0.265094095439258
11,"2",-0.0894577733404855
1,"2",0.050087896739645
5,"2",0.109204033520549
5,"2",0.0595674038735331
0,"5",0
0,"4",0
1,"1",-0.150755672288882
5,"1",-0.0852802865422442
4,"2",0.303124054357495
0,"2",-0.0392534499545369
-1,"2",-0.0704223129657681
0,"5",-0.134108096824555
0,"4",-0.242357547325121
0,"5",0
0,"4",0.0782623792124926
13,"1",0.0794266826310472
4,"2",0.158991627335781
26,"2",-0.0130986945472469
1,"2",-0.130708276163233
9,"2",0.0439064429547334
5,"1",-0.228534481554227
8,"2",0.0253679820545375
3,"2",-0.0859465296689193
4,"2",-0.1411369667475
7,"2",0.226706535621676
-4,"2",-0.0849924603788568
3,"2",-0.0663231041911227
2,"2",0.113110291954131
25,"1",0.221117292726863
15,"2",0.235225762191485
1,"2",0.0813389821456518
36,"2",0.0275735187263517
0,"2",0.0127280123457078
4,"1",-0.0743573029061021
1,"2",0.0842810539232172
5,"2",0.177590852292792
3,"2",0.0696634262042332
3,"1",0.150589368240652
5,"1",-0.163718238191339
14,"2",-0.00532732470599264
7,"2",-0.101025618215097
8,"2",-0.128811403409423
1,"2",-0.0349089398651545
9,"2",-0.0192875397930325
3,"2",-0.0494680645900943
-1,"2",0.00213134063792328
1,"2",0.0583136516664943
-4,"2",-0.0386998521814473
3,"2",0.121020573598065
1,"2",0.0283879511677582
2,"1",0.0536828073611163
2,"2",0.0744524907208171
0,"5",0
0,"4",0.374165738677394
0,"5",0
0,"4",0.182574185835055
11,"1",-0.105378889736578
1,"1",-0.0321407832395672
-2,"2",-0.0784502344304714
1,"2",0.000759820571434443
-1,"2",0.115234246846263
3,"1",0.159691581531351
2,"2",0.0740400065863132
1,"2",0.032247305199992
3,"2",-0.116569075122271
1,"2",-0.0609997253503077
16,"2",0.0397281976517768
6,"2",-0.0544097205375023
2,"1",0.494203388460103
4,"1",0.206934355226648
2,"2",-0.0265632969184802
5,"2",0.0667416597976284
2,"2",0.0781863530823531
3,"1",-0.164378381202814
3,"1",0.116177389093095
7,"2",0.229867298033315
4,"2",0.281818812936791
3,"1",0.0578333893273673
2,"2",0.0742165986474724
0,"1",0.0981227274431572
1,"2",-0.199102662998491
2,"2",0.141593587849824
2,"2",0.108208251267595
3,"1",0.0857932568972678
26,"1",0.131937858313542
43,"2",0.274465380923644
0,"5",0
0,"4",0.178841751021648
7,"2",0.139611489211606
8,"2",0.0612181458107318
6,"2",0.166284040066403
7,"2",-0.0354694017343456
2,"1",0.0811411852765969
1,"2",0.0505888309138062
15,"1",0.135369854060865
18,"2",-0.0703693030263785
24,"2",0.12161474098678
5,"1",0.108773046624097
2,"1",-0.0300210593315425
9,"2",0.131881637998872
14,"1",-0.0464404989308821
5,"2",0.0132140759242437
2,"2",0.0581607971376041
27,"2",0.0757646121803122
0,"2",-0.0215466581690232
1,"2",-0.00791558105930817
0,"2",-0.195632974877965
12,"1",-0.0319097008178065
-3,"2",-0.0632455532033676
1,"2",-0.234679958293285
0,"2",-0.100922642723099
2,"1",-0.0880630896688389
15,"2",0.0925194971649035
4,"1",0.0742152257072493
4,"1",-0.010899927764169
1,"1",-0.0925820099772551
3,"2",0.162901633649064
-3,"2",0.129494767460839
1,"2",0.341343874074954
4,"1",0.0708480706047889
3,"1",0.185128138995368
6,"1",0.0711932143924159
3,"2",0.127329783248203
9,"2",0.0471340281473881
8,"1",0.0444585608696583
11,"2",-0.0478385055157768
4,"2",0.092287847320251
23,"1",-0.0814438006595198
18,"2",0.0365995234963973
31,"1",-0.0167794441439541
58,"2",-0.188458048753039
-1,"2",-0.143242661583858
5,"1",0.0265964681238511
6,"2",0.211251266149409
4,"2",0.0845373627094409
28,"2",-0.0593113600008509
4,"2",0.0907559274146884
2,"2",-0.0110010369570737
11,"2",0.354885820788874
2,"2",0.16345746649956
1,"2",0.0781940324873369
5,"2",0.123954085554377
6,"2",-0.239038408023974
0,"2",-0.0710741282862342
2,"2",-0.0120468807547473
6,"2",-0.121730883034701
11,"1",-0.435732566331673
12,"1",-0.00143421727374566
12,"2",-0.270869646557275
12,"2",0.0706463254899268
15,"1",0.00492268983481421
20,"2",0.0802437171364626
5,"2",0.0669088751338928
10,"1",-0.0267261241912424
4,"1",-0.0215593463390514
6,"2",0.0725303077899629
1,"2",-0.0509837306283863
2,"1",-0.0393815186785137
7,"2",0.126867009483309
4,"1",0.17214864207126
0,"2",0.0340048369032225
4,"2",-0.0557320256412276
0,"2",0.112920574514373
3,"2",-0.0222881856039888
1,"2",0.0564354380107991
1,"2",-0.120264792971464
3,"2",-0.0125834791823313
96,"1",-0.529047603037589
8,"1",0.00860699299389483
153,"2",-0.0666227966477217
38,"2",-0.223830587919701
4,"1",0.0740844061805115
0,"2",0.0692977193928017
10,"2",-0.0703477288141809
3,"2",0.069452008864662
4,"2",0.236367910363295
8,"2",-0.0281183923570169
3,"2",0.957576154126724
7,"2",-0.124715306170086
59,"2",0.000599091452686659
9,"2",0.103245491937049
2,"2",0.0554428462288406
24,"1",-0.0654653670707977
0,"5",0.18190171877725
0,"4",0
26,"2",-0.0598090444003456
-2,"2",-0.0373510079371126
1,"2",0.0758895452255341
2,"1",-0.134500268621214
2,"2",0.0184505597431072
0,"2",-0.232656901182473
30,"2",0.0740544502303742
1,"2",0.0214698603640023
0,"2",-0.0327379389154274
5,"2",-0.0640207695097566
15,"2",-0.00832987321263824
2,"2",-0.03870610901549
0,"2",0.0496745930929484
4,"2",-0.209921103689411
1,"2",-0.00688611130834292
1,"2",-0.03328751713363
4,"1",0.189907075227491
-1,"2",0.113357923872407
4,"1",0.65
2,"2",0.345722117664195
9,"1",0.179998098861854
11,"2",0.0590722780177705
3,"2",0.00574938392279323
0,"5",0
0,"4",0.121267812518166
0,"5",0
0,"4",0
0,"2",-0.0273366515109942
6,"1",-0.0542121038694646
0,"5",0
0,"4",0.206155281280883
0,"2",0.0599749273717269
2,"2",-0.0684154695993014
5,"2",0.124231400403144
2,"1",-0.162962569050445
0,"2",0.0409855837620704
5,"1",0.452344291359744
-1,"2",-0.301474082818465
3,"2",-0.262889049868186
1,"1",-0.133179166194292
5,"2",-0.232870500304329
5,"1",0.252337556507632
3,"2",0.127859284220282
1,"2",-0.0510321669445705
4,"1",-0.106563463529126
7,"2",-0.131362263695953
2,"2",0.200886952631363
2,"2",-0.0151768910896364
4,"1",0.0501782263873952
1,"1",0.104943349562916
7,"1",0.277143483846
6,"1",-0.0541024622046375
2,"2",0.423657522037174
0,"1",0.177563123802772
5,"2",0.108310762377823
0,"5",0
0,"4",-0.212132034355964
4,"1",-0.103421972060606
4,"2",0.211515478813212
3,"2",0.0970225075532632
6,"2",-0.0341375617369707
2,"2",0.0113598551101767
0,"2",0.0412533382150259
2,"2",-0.313089035012248
6,"1",0.0428344849869791
0,"5",0
0,"4",0.279052630108319
0,"5",0
0,"4",0
7,"2",-0.0143823678928041
7,"2",-0.139462019508315
0,"5",0
0,"4",0.390006747579955
1,"2",0.0815846029664348
0,"5",0
0,"4",0.295125006385448
0,"5",0
0,"4",0.0136421582460817
0,"5",0
0,"4",-0.138675049056307
2,"2",-0.0588443149623309
0,"5",0
0,"4",0.299099025766973
3,"2",-0.052874669704084
1,"1",-0.270932612580166
0,"5",0
0,"4",-0.275776415922296
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",-0.166666666666667
0,"5",0
0,"4",0.300520382004283
0,"5",0
0,"4",-0.129099444873581
0,"5",0
0,"4",0.0445551022576027
0,"5",0
0,"4",-0.365655170486763
0,"5",0
0,"4",-0.138675049056307
0,"5",0
0,"4",-0.138675049056307
0,"5",0
0,"4",0.119677531771819
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",0.386223075676119
0,"5",0
0,"4",0.0606339062590832
0,"5",0
0,"4",0.251059039182599
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",0.763987218864449
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",0.129099444873581
0,"5",0
0,"4",-0.254818430323304
5,"2",0.10097328588584
5,"1",0.0573217003456267
2,"2",0.0874447243177741
3,"2",0.00605242092992293
0,"5",0
0,"4",-0.0377964473009227
0,"5",0
0,"4",-0.0424264068711928
0,"5",0
0,"4",-0.0251535937241532
0,"5",0
0,"4",0.225
0,"5",0.0288154875651022
0,"4",0.123057109912395
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",-0.193083295386003
0,"5",0
0,"4",0
0,"5",0
0,"4",-0.150755672288882
0,"5",0
0,"4",-0.166666666666667
4,"1",-0.0525349120869845
6,"1",0.288353157029772
3,"1",0.0729498204198947
16,"1",-0.144346455946507
5,"2",0.0720622159213582
6,"2",-0.191506634231882
4,"2",-0.00661739111853576
21,"2",-0.0720618819611851
5,"2",0.0324179102282167
1,"2",-0.103766490827523
0,"5",0
0,"4",0.0964646260582434
6,"1",-0.0652446411952771
4,"2",-0.0335858420851558
0,"5",0
0,"4",0
0,"5",0
0,"4",0.0516185401208764
0,"5",0
0,"4",0.152664506722759
0,"5",0
0,"4",0
0,"5",0.0854804488579899
0,"4",0.159040840689097
0,"5",0
0,"4",-0.021320071635561
0,"5",0
0,"4",0.16
0,"5",0
0,"4",0.212132034355964
0,"5",0
0,"4",0.306412938514171
0,"5",0
0,"4",0.041702882811415
0,"5",0
0,"4",0.121267812518166
0,"5",0
0,"4",-0.1
0,"5",0
0,"4",-0.166666666666667
0,"5",0
0,"4",-0.0481125224324688
0,"5",0
0,"4",-0.138675049056307
0,"5",0
0,"4",-0.0218217890235992
0,"5",0
0,"4",0
0,"5",0
0,"4",0.105528970602217
0,"5",0
0,"4",0.150260191002141
0,"5",0
0,"4",0.111331802722605
0,"5",0
0,"4",-0.15
0,"5",0
0,"4",-0.25814087748401
7,"1",0.938452080658521
0,"5",0
0,"4",0.106600358177805
0,"5",0
0,"4",0.0871779788708135
2,"2",0.202673182403433
5,"2",0.153548659501091
41,"1",0.195982373975546
18,"2",-0.151381843566569
10,"2",0.123257877169133
52,"2",-0.0801256390742454
0,"5",0
0,"4",-0.166666666666667
3,"2",0.14860229118652
0,"5",-0.00250198917941394
0,"4",-0.00624512871008207
0,"5",-0.105239191634962
0,"4",0.111387755644007
0,"5",0
0,"4",0
0,"5",0
0,"4",-0.144337567297406
0,"5",0
0,"4",-0.166666666666667
0,"5",0
0,"4",-0.144337567297406
2,"2",0.0397872534603084
5,"1",-0.177774524078395
8,"1",0.257777777777778
0,"2",0.0188663289205342
4,"2",-0.0457815692780371
3,"2",0.139465225829372
4,"1",0.0586364939574149
3,"2",0.0819949321495068
1,"1",0.0721687836487032
3,"2",-0.0160365753951811
1,"2",-0.265079526539508
1,"1",0.238504807304425
3,"1",0.0394715428959016
3,"2",0.0702071706517219
1,"2",0.0234471605945422
-3,"1",0.0303169531295416
1,"2",-0.164481449996795
3,"2",0.0913220120776038
1,"1",-0.0125589576893598
3,"1",-0.126195885834074
5,"1",0.168678823101726
30,"2",-0.0286566064367909
5,"2",0.165169536619931
2,"1",0.0350693033380704
4,"2",0.0466433683725375
3,"1",-0.213796527623534
8,"2",0.0645226764825576
-3,"1",0.274739267776222
1,"2",0.0348263016573496
1,"1",-0.05297115499226
25,"1",-0.227830594216442
26,"2",0.0418001627673581
4,"1",-0.0775716165603521
9,"2",-0.253430884329607
-4,"2",0.152821291211988
8,"1",0.115935703986094
7,"2",0.17846223614144
8,"2",0.0410898394703334
2,"1",-0.32009219983224
7,"2",-0.046199976242438
5,"1",0.0336337974794212
3,"1",0.0270510788467802
3,"2",0.0109061493182924
24,"1",0.0119394797794658
0,"5",0
0,"4",0
0,"5",0
0,"4",0
5,"1",-0.0245578034962955
8,"2",0.148624519109826
1,"1",-0.0477264670599411
0,"5",0
0,"4",0
2,"1",-0.32094162584495
2,"2",0.0423298746565242
3,"1",-0.132279625131698
1,"2",0.0812284586780761
8,"1",-0.0649810887038309
1,"2",-0.0361111111111111
3,"2",0.0123775208272511
1,"1",-0.0771985005461934
4,"2",0.20424718830488
12,"2",-0.0062869076094149
12,"1",-0.0800802020879123
18,"2",0.020852996658943
0,"2",0.0865198007196325
4,"2",-0.0821481039130265
4,"2",-0.16803292477795
5,"2",0.185532701930942
-2,"2",0.0244797971610054
4,"2",0.10327194885671
6,"2",0.0150768217124209
1,"2",0.0504920783924805
-2,"1",-0.0513469662208257
1,"2",0.0715182685185923
3,"2",0.123791725642898
3,"2",-0.241250318294502
1,"2",-0.0482774194362515
0,"2",-0.119113537574087
0,"2",0.316411337319244
1,"2",-0.0758975122204987
0,"2",-0.082716432984345
4,"1",0.111305048155413
4,"2",-0.0378753190116362
4,"1",-0.188937587062932
4,"2",-0.0765474872441204
2,"2",-0.243127898321674
4,"1",-0.0424276359047645
6,"1",0.186760186791427
20,"1",-0.177283874058788
10,"1",-0.258639482721552
9,"2",-0.0229018310560161
1,"1",0.224614194905822
24,"2",-0.0921045477812055
3,"2",-0.00647001873472531
4,"1",-0.0215340654602759
3,"2",-0.0493953894374416
5,"2",0.100725727270916
3,"2",0.115221450322089
7,"1",0.0366899692852671
4,"2",-0.0845458102554898
4,"2",0.277304257499858
3,"2",-0.205020201440141
5,"2",-0.0719620381292148
0,"2",0.067266947581268
14,"2",0.0669072663000788
-1,"2",0.055013612650055
3,"1",0
10,"2",-0.213532146884018
4,"1",-0.106092499520846
4,"2",0.0414613991448385
5,"1",-0.0763311412568877
3,"2",0.302369487333377
7,"1",-0.287839363565891
4,"2",-0.0716054864283665
6,"2",0.243957597318859
4,"2",-0.15124275609068
17,"1",-0.0298608715091136
3,"1",-0.385721726118714
-2,"2",-0.162821164474722
0,"2",-0.0560674533337728
4,"1",-0.136342721949784
0,"1",0.0506989721259515
15,"2",-0.0290442413940508
3,"2",-0.17783493083304
8,"1",0.147276922823998
7,"1",0.239774666381437
18,"2",0.0390406931756448
4,"2",0.17005521313868
-2,"2",0.0415645116784461
28,"1",-0.118207427129802
2,"1",-0.0904987605354217
0,"2",-0.151863807036867
0,"2",0.165877735710233
0,"2",0.0155861565356902
38,"2",0.132161598457943
20,"2",0.124150873756805
-4,"2",-0.0983535129041944
15,"2",0.249152941321218
5,"1",-0.00113111751585838
6,"2",0.102440757050137
3,"2",0.133768125607198
3,"1",0.274206898403298
4,"1",-0.0616209250752614
1,"2",0.303426685313821
8,"1",-0.118785532065514
8,"2",0.0789338782951877
2,"2",-0.0274913247130172
10,"2",-0.0365841108355664
2,"2",0.224048060473605
5,"2",0.171978877822842
1,"2",0.0379325998685239
9,"1",0.0353673746518355
1,"1",0.166999747258125
-1,"2",0.0820988483603008
2,"2",-0.0229763231408751
3,"1",-0.0258626159826684
1,"1",0.209495240668776
3,"2",-0.0654002853970723
2,"2",0.257530364591982
2,"2",-0.104254757871455
5,"2",0.197485950270447
1,"2",0.162607558176625
0,"2",0.149751498473913
1,"2",0.120999188685878
3,"2",0.0224840032102561
4,"1",0.00215231230808732
3,"2",-0.207398946025223
2,"2",0.333197889148976
6,"1",0.0906786143290544
2,"2",0.194668096362468
3,"2",-0.0841551505922751
9,"2",-0.0320900750148148
3,"1",-0.0569950783117102
0,"5",0
0,"4",-0.126588802987052
3,"1",0.230419068891059
4,"2",0.130677967546908
1,"2",0.00036109970666081
5,"1",0.155953819265205
2,"2",0.155104621211029
4,"1",0.177777777777778
5,"2",0.0315452704028409
2,"2",-0.0612487827035179
0,"2",0.253198032436566
5,"2",0.0161760055891434
2,"1",-0.0874363653946845
5,"2",0.121102884108942
3,"2",-0.0964680247398229
1,"2",0.0147187153614914
0,"2",0.17013077212651
52,"1",0.123123493011082
55,"2",0.12134955894503
5,"2",0.0719874254965506
61,"2",-0.0133196623330004
4,"1",-0.0697885069726201
1,"2",-0.152112076335886
5,"2",0.225902158033559
1,"2",0.265834913739521
2,"2",-0.277337405068631
2,"2",-0.129551889033783
0,"5",0
0,"4",0.301511344577764
5,"2",0.0322819237194604
18,"1",-0.115739013001681
2,"1",-0.269603201641175
17,"2",0.00440514836194385
1,"2",-0.255550686467228
3,"2",0.0938930582141216
5,"1",-0.235074267587649
8,"2",0.0928975902894364
3,"2",0.058577833569493
9,"2",0.135821706563751
1,"2",-0.129281576897821
-1,"2",0.108173626559616
1,"2",-0.00601672900494681
1,"2",0.0681557943073899
2,"2",0.0719545743753444
4,"1",-0.0157074118975682
9,"2",0.0330896625222358
5,"1",0.0846004073019903
5,"1",-0.0820750967042093
3,"2",-0.598974427417367
6,"2",0.00965773798842948
-2,"2",-0.231902127073995
10,"2",-0.000580277527149162
1,"2",-0.0129982182552429
7,"2",0.0679130990560227
41,"2",0.0077578442451825
3,"1",-0.114373927749453
3,"2",-0.0379247911498681
2,"2",-0.0230594561707113
1,"1",0.106395444014968
1,"2",0.000422408041891877
4,"2",0.0100794371768275
1,"1",0.179993336386275
3,"2",0.272957448124854
2,"1",-0.324479757683337
4,"2",0.15547342447984
3,"1",0.200445931434318
0,"5",0
0,"4",-0.166666666666667
14,"2",0.0613107537020874
5,"1",0.163106914479171
11,"2",-0.0351145180515437
2,"1",0.0953208220704917
3,"2",0.537690574444219
5,"2",-0.174893926888401
6,"1",-0.0889370342474834
7,"2",-0.158508349643839
-1,"2",-0.0958886027829241
27,"1",-0.0573867165008513
2,"2",-0.079699701674941
57,"2",0.117736179555455
18,"2",0.0284432232414921
1,"1",0.0887436341849644
4,"1",-0.342151764578301
2,"2",-0.0642107364039611
5,"2",0.239934443625978
5,"2",0.0185239144249553
-1,"2",-0.0176064229655163
1,"1",0.209818515683935
2,"1",0.0802671787562798
2,"2",0.179352624839434
6,"2",0.0489069676634713
7,"1",0.410568319966541
1,"2",0.0474398691118341
31,"2",0.000944189711406273
21,"2",-0.052120590963299
8,"1",-0.189539808082966
1,"2",0.00105158017418334
1,"2",0.0404444532029295
10,"1",-0.0307891488480769
4,"2",-0.101339671028646
6,"2",0.066182670441706
-3,"2",0.338247958395819
1,"2",0.0380529691816708
0,"2",-0.0435612167435876
2,"1",-0.243710915932089
-1,"1",-0.365793795485029
2,"2",-0.00851806856975765
1,"2",0.0489008630696387
3,"2",-0.0899559824657857
2,"2",-0.0468405146088167
4,"1",0.295924213237007
2,"2",0.209465507438953
4,"2",0.0404053757678398
5,"2",0.14169673358526
2,"1",-0.077875606342654
3,"2",0.0927697966022023
5,"1",0.137352580158489
44,"1",0.192128962933133
41,"2",0.000849851837452035
35,"2",0.0973629695159309
21,"2",0.245466561946142
5,"1",0.405222020009528
2,"2",-0.000728500348205519
4,"2",0.148204395678564
0,"2",0.0863500261445688
-5,"1",0.0896743405884708
9,"1",0.0833501609245648
15,"2",0.11826830185806
2,"2",0.0946935597777679
4,"2",-0.336450385010157
1,"2",0.142702302059311
6,"2",0.203924077429393
2,"2",0.10826088051505
3,"1",0.0874964318884599
1,"2",-0.00778816007819619
3,"2",0.29999817965188
5,"1",0.134135245262818
4,"1",-0.0632906305526461
5,"2",0.170222257952074
8,"2",0.848320576115284
1,"2",0.059006458865179
6,"1",-0.0865836309137614
0,"5",0
0,"4",-0.126491106406735
17,"1",0.0492138155031017
9,"2",0.10081114583939
5,"1",0.336010902752336
8,"2",-0.126577171417831
-1,"2",0.0546589511355161
11,"2",0.147867509295224
9,"1",0.120356179148288
21,"2",-0.064357507234269
0,"2",0.289361106462321
16,"2",0.0138428348123647
0,"2",0.159401983722804
4,"2",-0.19714753718062
1,"2",-0.143584275626728
7,"2",-0.32745585588177
3,"2",0.0828720405995159
3,"2",-0.0341960269967394
2,"1",0.115321312645852
82,"1",0.0974064121590809
101,"2",-0.0835360196618132
43,"2",0.156150744313116
3,"2",-0.27795836645779
-1,"2",0.1
-1,"2",-0.0131116547727439
11,"1",0.0439057039958761
25,"2",-0.17246887832212
8,"1",0.274933242120393
15,"2",0.548571428571429
25,"2",0.191879631932231
2,"1",0.103279555898864
16,"1",-0.0150547523232764
3,"2",0.0952786134680662
5,"1",-0.0456435464587638
4,"2",0.0967051798118727
2,"2",0.154466150586149
10,"2",0.183525769026004
